sent_id	img_id	txt_caption
15658	4Y32B7ichgZ6GXEW	A wasps nest covered in wasps hangs from the branch of a tree.
15659	tBJGOms1W_4lsc5H	A man in a boat on the water with lots of boats surrounding.
15660	tBJGOms1W_4lsc5H	A man navigating a boat through water.
15661	ozkYPIVIRrG5esxJ	A group of five men pose for a photo while in fancy dress.
15662	BIZR469nk79z_2tT	White and blue spotted bowl of salad next to party crackers.
15663	QMGeVaRSfHI-QU31	Grassy hillside covered with white rocks under a cloudy sky.
15664	5mgN-iPZdKi6JSMx	A military jet aircraft in an empty sky breaking the sound barrier.
15665	ASyvgH_xsKIeuCmN	A blonde woman wearing only a towel kneeling on a chair in front of a bookcase.
15666	YUBscMGO6v7hW3Zd	A man standing and holding an axe.
15667	7_jQQy1HGO_k03oZ	A table and set of two outside chairs are places beneath a structure made of plants and leaves.
15668	sPTekOHekGzko_H2	A group of flowers blooming.
15669	L7XiJrez518LmGQB	Two men sitting wearing glasses staring at something.
15670	dAY-DYFoFh9I0tZA	A view of toddlers and four grown ups playing in a room with toys with books.
15671	4iIETCovYGYq55Ko	A house with decorations outside.
15672	GS5T6SKhnFTZeJlW	A sailboat tied to a wooden dock.
15673	DTQgh9aH3MpDWv1r	A man wades in the water near a cave.
15674	5ylLWmkU1cXFcQ8v	An empty hot tub with a chair nearby.
15675	fQ9LdchEFIRKCO7C	Prisoners being led by police officers in a court room with wooden benches.
15676	hJ8bCmWOVZMj2ABi	A group of people relaxing in some comfy chairs.
15677	0-ps1_iHvDYtP3Vr	Some men playing instruments while other people are watching.
15678	J8eFSJRmcn3nSk7f	A young man wearing a face mask works with a woodworking machine.
15679	q7DiP1jHB4oZliyT	Rocks on the beach with waves breaking.
15680	2X5PMcxNpyQGxHma	A man holds a stick in a sports arena.
15681	ViVtvxPYGZc-wbcr	Numerous people are walking at the bottom of a huge building.
15682	WcYAL6qiklkwrVLY	A field of white flowers with a path leading to a mountain in the background.
15683	VfNgR_cNtg4Kpj6d	A man in green performs push-ups with several other similarly dressed men in the background.
15684	mXp7B6pgLt81uD4z	A view of a lighthouse across water.
15685	cen_0QQHfPOMtSrF	A set of patio furniture on a wooden deck.
15686	405a3LWMzMxunvSG	A large structure in the middle of the room.
15687	r8nbnKFBAdAuL8mu	An woman smiling posing for photograph.
15688	q3vVlPlZ-YM_g-5A	A brown crab with small pincers, is still on a rock.
15689	j0wNQhhjEjNpAn2F	An old woman in a blue coat glances disapprovingly at the camera.
15690	HgGJkJRPhqq7uGIb	Portable urinals and a sink outside in the open.
15691	RtXsI4P2oftidSFy	A row of stone animal statues on a clear day.
15692	kVJRWirQR8gDurIH	A red and white plane flying in a blue sky.
15693	_0PT_n46RGq0-VvD	A view of a headstone with flowers and a cross.
15694	B9izPaVPdr0j2YwW	A small house with old stuff.
15695	aJ6DpXj1DS0ZqZCX	Five yellow daisies growing in the ground surrounded by rocks and grass.
15696	Uh3TAghgGQA5pRb9	A man in a zipped-up pale grey hooded sweatshirt with blue logo on the front.
15697	SXJoXAF_jn9h85-O	A Staten Island Ferry that has just passed the Statue of Liberty.
15698	72Y2Wtkh4QQOJHU-	A little kitten in the bath tub of a doll's house.
15699	DBaUCNImWwG0SBAv	A brown and white dog with a red leash.
15700	xLRZNiBfBiCxVycZ	A well dressed man and woman in front of a sign for Spike.
15701	HuRaEKgTg0GRGLLr	A woman inside a bull ring looking over the wall.
15702	Wv3m6IeG8_wXrtBs	An old picture of a car or bus.
15703	eoKQQwRzcLVuyHlY	A man and a woman sitting at a table with a cup of coffee, displaying a printed sheet of paper or brochure.
15704	onL79JCBLbPO5WE6	Two animals in front of a forest.
15705	FQlpGsn6vx6VJL-T	A man with a gun poses with a freshly killed boar.
15706	LyabWm9qJYW3DLy4	A man with an ax is cutting down a huge tree.
15707	fsYhFTO0g6d19oVI	A baby is laying on his tummy wearing a baby grow and hat.
15708	YPvRk8BkB0r4vqPI	A beautiful brunette girl wearing a black t-shirt, charcoal waistcoat, and charcoal cigarette pants, stroll down the runway, whilst holing a large black handbag.
15709	TO-TiGUvFiMZwuHw	A father holding a child, a man and woman hugging, and two people under a tent.
15710	f6CFmVZ-sRn7akjX	A man pulls a strange object out of a box.
15711	IvRl7eJsOhUi1W6x	A bridge that is above a lake.
15712	amywwYQvTPmnjCMm	A small house surrounded by grass, trees and hills.
15713	trEwzIXm_Zv3oa07	Woman with glasses in a red shirt shitting in a wheelchair.
15714	b1BJi-1w-Rx0TTYR	A close up of some bicycles the bikes are locked up on a fence and on some pavement.
15715	dWX45rH7fzy7tPlU	A group of people pose with cardboard cutouts.
15716	_7sBR72w4iSqHxju	An alley on the side of a building.
15717	xEKTf3f7mXzsyasl	Two masked people in white fencing each other.
15718	QH4nUQ5WkxxFdq7p	"Advertisement for a film called ""Loose Cannons"" depicting two men with guns, and an ambulance."
15719	RpHZyQyZZaTvrDvy	Three people that are on an elephant.
15720	HDK03OONHpyo7-KK	Birds eye view of town in a mountain valley.
15721	5_V5TahqSjDrHQuc	A sheep that has been recently sheered stands in a field of grass on a sunny day.
15722	geL3eSEPWgbUVTlT	A person stops their bike at the side of a road between two sets of vineyards.
15723	eOgza-nJS-DhhKEV	Two people in a speedboat driving in the water.
15724	Q2HzRYaiJG35oBxS	A group of people are relaxing in an inflatable boat on the ocean.
15725	WaWwLkoK0OqImdx9	A man in a white shirt, holding a camera is walking along.
15726	d9kkkIwcmpvXRuEb	A view inside a room that has a lot of technology equipment on show, also has a picture of a man on a screen.
15727	2gylG8nEP-Uhwu0c	Two people dance, this is a scene from pulp fiction.
15728	EtChNykmybnuD15G	Silver mini van sits in car dealership showroom.
15729	B0PgcaD97_Tq8H1h	A picture of a group of kids watching another kid dance.
15730	9I8UfU6v2-STZwOz	A picture of an art gallery set up.
15731	kb1_Q-2tWnsiTkYE	A man is standing in a walk in wardrobe, he has green shorts and a grey and red top.
15732	qFh3TRSw_Hw30afK	Eight people standing together after an awards ceremony.
15733	y4G41hiQOCgIItIU	A canal with so many boats.
15734	3dkupNcQQt2x1Wmo	A beautiful woman with pink dress in food.
15735	fa0r14gFcrxp_dkL	A woman with a black shirt in front of a tan wall.
15736	4ejQP5inSSWr2qNp	A military vehicle stands ready for action in a green field.
15737	Fx3WjTqEh4HPEPcu	A women in a black dress and shoes sitting in a white car with the doors open.
15738	wRThtYTS4y4MuqZh	Two handfuls of vegetables just harvested.
15739	HPgaHoLPkQ7BehVE	There are three people talking two are ladies sitting and one of them is standing in front of a brink building.
15740	nw93f7dz142j5mkS	A man holds a lion holding a woman and child.
15741	WXLchSw5jEDV2-tG	A room interior with wooden floors, a chair, a table and a bench.
15742	HjoC0jgINe8WaizX	A deer with big antlers standing with a mouth open and shouting.
15743	HPJpCXlS5E3fDaK6	A somewhat blurry look behind a bar with a menu board hanging and liquor bottles.
15744	yrHydk_yMjL7__Gj	A tall metal structure with people on the lawn.
15745	u1vh6J90Ni4taN-U	Three baseball players celebrating something.
15746	kfEzH5-C2W93KFSB	A gift basket filled with bottles on a table.
15747	uphNmNieuVdrllnU	Two men stand in a field of tall grass holding up an old thoroughly rusted bicycle.
15748	AP5oyUADRlcGN3K_	A group of people sitting at a table outdoors and smiling at the camera.
15749	ewdD-SUDAKmLwHdu	Two girls holding roses sat together at a table with drinks on it.
15750	-MUlXPTRiJArfRMz	An woman driving a car with her family.
15751	I7kBt6oZ8C5ncE9A	A woman smiling and holding up a large vegetable in her hands.
15752	O8zcUDID2n18NiZP	A house sitting up on a hills with a two car garage.
15753	N0AcGFT6f92G9F7x	A bride dressed in a white gown and a veil poses in an archway of an old structure.
15754	6kCLPNZxkntiF7YF	A picture of a statue during the day.
15755	RgQEjjXAkp8fQCnH	A man is wearing 34 on his football uniform.
15756	JKJJJDkxEFh-BonC	A short horse stands in the grass.
15757	RxitJf4ycrnky9Cl	A tree with bare limbs.
15758	8823WpZWJexpqlGy	A scenic view of many boats on the water during the day.
15759	J-lYwMMdBM1pz8FD	A picture of a family taking a photo with employee's on a train it looks like.
15760	ByalXytP8yjuP2Yd	A water fountain with trees and a fence in the background.
15761	YQh4qAyE3z72la5Y	A guy with a green shirt holding a guitar.
15762	Pk3XEUhi5D2mqn9s	A group of young people are posing for a silly picture with a watering can on a shop sidewalk.
15763	_lrKU_2NgNkRTjnM	A firetruck is parked outside.
15764	1yMxqhIUfWmm8pkA	A lady wearing a saree for promoting a brand.
15765	5mgN-iPZdKi6JSMx	An airplane goes through a circular cloud in a blue sky.
15766	HNf8T2-PoK1syLGA	An ice hockey player has one arm raised in celebration.
15767	4hJoGKwxoG2TI-NR	Houses and palm trees with a mountain in the background.
15768	-CGYi2sEOO6GuRDK	Woman in apron and red headband serving a customer in a store.
15769	P52D8X5ctSndhMEI	A lion is led on some grass.
15770	iYKRu1ElhEWMG4xV	A women with a big necklace.
15771	r1LsAvXgQ0YSybOH	A man poses with a dead animal in what appears to be a forest-like environment.
15772	ZI6tlQMVpf9hyrA2	Three men holding a large snack.
15773	V4us9hNJBXqJ9SDH	Torsos of a man and a blonde woman sitting with beer bottle on table behind them.
15774	5GzKq4WIU5kbscDZ	An aerial view of the city below a stormy sky, with numerous Cumulus clouds billowing across it.
15775	0_QSjCiUSy_Pn1N3	Three people located near a wall.
15776	fNcU2Okz6M3KgyUF	A black-and-white photo of a bunch of leaves, artistic.
15777	1nF0RS4gAPcyI8MO	An army vehicle bearing US flags in the desert.
15778	OhzAP5pMSJuTqz6k	A bathroom with a brown sink surround and a large mirror.
15779	RV83WLV3Uzod2Lpq	Ready for the dinner in an occasion.
15780	8Yc1fvVrq4t0Jg0g	A man in a white uniform is dunking a basketball in front of two players from the opposing team while the crowd watches.
15781	_wuUefzxGUBGL_QL	A child looking underneath a car.
15782	A5CiOFOouhCBhKu2	A group of dancers in white and yellow on stilts.
15783	YRZZo5OG0ZgS4mIo	A picture of people awarding a dog.
15784	mjNJLOa-pXiO_hqc	The number of cars on the street covered with white snow.
15785	1Zg4JBcoTjiWtxIM	A group of people are sat around a brown table drinking alcohol and posing for a photo, there is a bar in the background and other people walking around.
15786	7LW1l-BD3ALH3w_0	A cow with some type of machine on his mouth.
15787	4Y32B7ichgZ6GXEW	A wasp or bee nest hangs from a tree.
15788	ohDNGYlqK3O2Oqqh	Girls sat on wooden benches round wood tables eating, one girl is standing by the table.
15789	lNqvYPSoynHbU5Sv	Five men wearing dark clothing, are sitting with their feet in basins, whilst a sixth man pours stones into the fifth man's basin.
15790	eCOhfSifYueQ5_vS	A large boat with yellow masts.
15791	tgO4Wl1R7fGUc7lt	A woman in a bikini poses in front of a body of water.
15792	Zibjo7D7jJkC1Skm	A small kitchen and dining area.
15793	6-OuX1n6vpFtIynZ	A woman race-car driver is sitting on her vehicle.
15794	a1v_GX32Nbw9D-jR	A small, two-seat speedboat in the water.
15795	7SFv6ouB3Jqdns9R	A tram driving on a tramway.
15796	QpOFJtCs7N4j5sln	A white airplane in a clear blue sky.
15797	5hl5izvd00_Dv8xB	A bus with the number 85 it looks quite old and is green and white.
15798	DTQgh9aH3MpDWv1r	A man standing in water in rain boots peering into a cave opening of some sort.
15799	TCthXbBRVMbbSPfa	A woman in an orange dress stands in front of a mirror.
15800	f5CXWJlcC5iWMSBc	A man holding a book and with a hat and glasses on.
15801	RCurPwiXXPRLJdcT	A woman in pink cleaning curtains with yellow vacuum.
15802	RT-KvZg5BKq_3C1s	A person in sunglasses and a leather jacket standing against a backdrop of a white official building and crowds of people.
15803	60QeqMwE7hPynk0C	Two men are posing for a picture.
15804	6VMg7tJ3lcfDsn6q	A man in a black cloak is posing before a mountain.
15805	Esgd2oLw-2ii0Mq0	A group of people congregate around gazebos.
15806	RT-KvZg5BKq_3C1s	A man in a leather jacket and sunglasses poses for the camera outside a museum.
15807	-rcRLZNZ79EOcHbt	An angry looking man pointing a gun.
15808	qGfsFF3DfNTn9axq	A group of people entering a party.
15809	PrXxB4q-y9s67t-i	A black and white photograph of a steamer with smoke coming out of its funnels, on a river.
15810	OdNCQUZUxjgBYC0O	Two large men stand posing to the camera with wrestling belts slung over their shoulders.
15811	ZZN26mka_KUl-Y5H	A volcano erupts, sending hot ash into the air and lava streaming down.
15812	HNf8T2-PoK1syLGA	A man with a hockey stick id fist pumping.
15813	-Ko3qo3EJ08HiuNZ	A large house with a green garden and blue sky.
15814	WDpLuLVJK1NeYXeb	Young ladies with long black hair wearing white tee shirts standing in front of others.
15815	2dNYQKTaf85-EaeQ	Four men are casting imposing shadows in a dark area.
15816	Z71f4ZNQUZ75TnvN	"Three young boys play in a band called ""The Electric Onion.""."
15817	onKAdk0_gd9Ouvw8	A tree with a lot of shoes tied to it.
15818	jQhSTiLI577o4GRm	A chef in a white uniform is working in a kitchen.
15819	AAg6uAdBfoqtkZ_s	A man in an orange t-shirt riding a bicycle on a road.
15820	1KBIujdzOBSyVK34	A speed limit sign sits along a rural highway.
15821	9rq3rByYwnJUQTGG	Members of a softball team pose for a picture.
15822	BAN9RQuuORylQIJd	Inside of a car, lots of wires.
15823	-oIPPgNCBspbXvVF	A group of men in black shirts standing.
15824	Y9QKcO1AYe96uOn7	A picture of a big jeep being driven down the street.
15825	jQhSTiLI577o4GRm	A man in a white hat is bent over an open drawer in a kitchen area.
15826	Y4dwkJqCuEpDFtOF	A large house on top of a hill.
15827	0t1LWGm2pMqb-Z-p	Two old desk fans stood on a table in a room with a large map on the wall.
15828	kQf_XtActxLsdRe3	A woman in a black coat and green scarf with a guitar and case.
15829	6Z35LEsyXMMqguPN	Woman on an exercise machine working out.
15830	sPTekOHekGzko_H2	This is an image of flowers.
15831	GVk6N8g23DB9bl7q	A woman in the middle of a group of American football players in helmets, all joining hands in the middle.
15832	GIiVPAt0Lxwjf44C	A wooden balcony with a small pool, woodland is in the background.
15833	yZeUcWKtJZ5kfgzu	There is a black horse and its cart in front of a building.
15834	56qZnrVS3CzBG9Rs	Gym full of exercise equipment.
15835	S7QYcdMYUVWd3x2A	Large structure on the water.
15836	hDrHAP3tGt-KNVjT	School children looking over some pictures.
15837	Ipt0cEkD_ohtPmxs	A man is standing on a narrow wire bridge.
15838	MQmGtBrjOdJ8CaGQ	A unique house in a forest.
15839	_Jv6grvCfrr38vO1	Farmland with one area plowed next to forest of evergreens.
15840	jQhSTiLI577o4GRm	Several people prepare food for a restaurant.
15841	bx069RhttIxVzRD9	A plant with odd shapes.
15842	geL3eSEPWgbUVTlT	A woman going biking in a mountainous area.
15843	I6xJmBkzyHzyJ2Xq	A man posing with a blue hoodie with his hands inside the front pocket.
15844	GKvAKGEX7hAE2SU9	A woman is stood at the water bank with a large fish hooked up.
15845	kfEzH5-C2W93KFSB	Basket of cosmetics and vase of yellow flowers.
15846	O9IyaWsjyYc_Wl5H	A large mountain in the distance meets the blue sky.
15847	pHAs0yIoKxFOgq0R	A bicycle built for two rests on a rack.
15848	L6J8-UrDnrs7UmwR	A blonde woman in a white top is posing.
15849	oj_NQE532of9v2d3	A graphic illustration of an engine part.
15850	JvhPsLlnKMec1g1e	A small boy poses with a horse.
15851	m0ib8T5H2Viqwsdb	Statues in a brick arch.
15852	Nzq93Ih-ekAcfiJ8	Two people pushing a stroller down an alleyway or side street.
15853	bsMnpNwdG2RbHg9N	A man with all kinds of electronic cords attached via a sash, including one in front of his eye, works on something in his hands.
15854	-oIPPgNCBspbXvVF	A group of four young white males posing for a picture in front of a white wall with houses beyond.
15855	zYrD4pU0Amd6pHE0	A single male deer with antlers grazing on grass.
15856	dwOZtnw1Z26Olvm_	Wood that is the start of a deck.
15857	RFxoApzqlwynwQbW	A dark haired woman in a black top and a patterned skirt standing with her hand on her stomach.
15858	v6wtkD80GiJCMKBs	A view of a room in a house, with fireplace with a clock in it, a television on the mantlepiece, pictures on the wall and a rug on the floor.
15859	Ig9ECuQxclgIJ6et	A female toddler wearing a brown dress.
15860	lpUYy9kEay4RqHhA	A large cliff is shown at dusk time.
